TRAMO_ID,ANYO,PROVINCIA,VIA_NORM,TIPO_VIA,PK_INICIO,PK_FIN,LONGITUD,IMD_TOTAL,IMD_LIG,IMD_PES,VEH_KM,N_ACC,HUBO_ACCIDENTE,TASA_100M
15624,2019,Ourense,A-52,Autopista libre y autovía,201.91,210.89,8.98,15302.0,12933.0,2369.0,50155365.4,2,1,3.987609
15625,2019,Ourense,A-52,Autopista libre y autovía,210.89,217.61,6.72,22411.0,20314.0,2097.0,54969700.8,2,1,3.638368
15626,2019,Ourense,A-52,Autopista libre y autovía,217.61,224.17,6.56,22411.0,20314.0,2097.0,53660898.4,2,1,3.727109
15627,2019,Ourense,A-52,Autopista libre y autovía,224.17,229.3,5.13,18720.0,15880.0,2840.0,35052264.0,1,1,2.852883
15628,2019,Ourense,A-52,Autopista libre y autovía,229.3,240.31,11.01,30075.0,26972.0,3103.0,120860898.8,6,1,4.964385
15629,2019,Ourense,A-52,Autopista libre y autovía,240.31,252.16,11.85,17470.0,14955.0,2515.0,75562117.5,0,0,0.0
15630,2019,Ourense,A-52,Autopista libre y autovía,252.16,262.28,10.12,16199.0,13780.0,2419.0,59835866.2,1,1,1.671238
15631,2019,Ourense,A-52,Autopista libre y autovía,262.28,267.11,4.83,17740.0,15462.0,2278.0,31274733.0,0,0,0.0
15632,2019,Pontevedra,A-52,Autopista libre y autovía,267.11,271.42,4.31,16031.0,13770.0,2261.0,25219167.6,3,1,11.895714
15633,2019,Pontevedra,A-52,Autopista libre y autovía,271.42,281.7,10.28,16031.0,13770.0,2261.0,60151518.2,4,1,6.649874
15634,2019,Pontevedra,A-52,Autopista libre y autovía,281.7,301.37,19.67,25855.0,23340.0,2515.0,185627265.2,7,1,3.770998
15635,2019,Pontevedra,A-52,Autopista libre y autovía,301.37,305.96,4.59,38136.0,35022.0,3114.0,63891147.6,14,1,21.912269
15636,2019,Pontevedra,A-52,Autopista libre y autovía,305.96,306.29,0.33,38136.0,35022.0,3114.0,4593481.2,0,0,0.0
15637,2019,Lugo,A-54,Autopista libre y autovía,0.0,6.6,6.6,3922.0,3284.0,638.0,9448098.0,3,1,31.752423
15638,2019,Lugo,A-54,Autopista libre y autovía,6.6,12.217,5.617,4807.0,4221.0,586.0,9855335.4,0,0,0.0
15639,2019,Lugo,A-54,Autopista libre y autovía,12.217,17.12,4.903,4788.0,4313.0,475.0,8568580.9,0,0,0.0
15640,2019,Lugo,A-54,Autopista libre y autovía,17.12,23.092,5.972,4841.0,4355.0,486.0,10552315.0,0,0,0.0
15641,2019,Lugo,A-54,Autopista libre y autovía,23.092,34.491,11.399,4841.0,4355.0,486.0,20141634.0,0,0,0.0
15642,2019,Lugo,A-54,Autopista libre y autovía,34.491,37.891,3.4,4841.0,4355.0,486.0,6007681.0,0,0,0.0
15643,2019,Lugo,A-54,Autopista libre y autovía,37.891,38.1,0.209,4841.0,4355.0,486.0,369295.7,1,1,270.785715
15644,2019,A Coruña,A-54,Autopista libre y autovía,65.9,71.9,6.0,5906.0,5445.0,461.0,12934140.0,0,0,0.0
15645,2019,A Coruña,A-54,Autopista libre y autovía,71.9,76.09,4.19,6576.0,6332.0,244.0,10057005.6,0,0,0.0
15646,2019,A Coruña,A-54,Autopista libre y autovía,76.09,80.08,3.99,7383.0,6862.0,521.0,10752232.0,0,0,0.0
15647,2019,A Coruña,A-54,Autopista libre y autovía,80.08,83.45,3.37,8275.0,7717.0,558.0,10178663.8,0,0,0.0
15648,2019,A Coruña,A-54,Autopista libre y autovía,83.45,86.03,2.58,15808.0,13865.0,1943.0,14886393.6,1,1,6.717544
15649,2019,A Coruña,A-54,Autopista libre y autovía,86.03,91.11,5.08,19950.0,18253.0,1697.0,36991290.0,3,1,8.110017
15650,2019,A Coruña,A-54,Autopista libre y autovía,91.11,92.62,1.51,20918.0,19073.0,1845.0,11528955.7,1,1,8.673812
15651,2019,A Coruña,A-54,Autopista libre y autovía,92.62,93.4,0.78,20918.0,19073.0,1845.0,5955354.6,0,0,0.0
15652,2019,Pontevedra,A-55,Multicarril,0.0,2.74,2.74,37698.0,36587.0,1111.0,37701769.8,1,1,2.652395
15653,2019,Pontevedra,A-55,Autopista libre y autovía,2.74,7.78,5.04,37698.0,36587.0,1111.0,69349240.8,40,1,57.679074
15654,2019,Pontevedra,A-55,Autopista libre y autovía,7.78,14.14,6.36,66147.0,62063.0,4084.0,153553645.8,52,1,33.864386
15655,2019,Pontevedra,A-55,Autopista libre y autovía,14.14,18.34,4.2,35709.0,31937.0,3772.0,54741897.0,20,1,36.535088
15656,2019,Pontevedra,A-55,Autopista libre y autovía,18.34,26.78,8.44,43851.0,39431.0,4420.0,135087390.6,14,1,10.363662
15657,2019,Pontevedra,A-55,Autopista libre y autovía,26.78,30.72,3.94,30439.0,27526.0,2913.0,43774325.9,9,1,20.559997
15658,2019,Pontevedra,A-55,Autopista libre y autovía,30.72,31.23,0.51,18415.0,16012.0,2403.0,3427952.2,0,0,0.0
15659,2019,Cáceres,A-58,Autopista libre y autovía,0.0,4.05,4.05,3109.0,2927.0,182.0,4595879.2,0,0,0.0
15660,2019,Cáceres,A-58,Autopista libre y autovía,4.05,9.26,5.21,3146.0,2935.0,211.0,5982590.9,0,0,0.0
15661,2019,Cáceres,A-58,Autopista libre y autovía,9.26,15.44,6.18,5761.0,5473.0,288.0,12995087.7,0,0,0.0
15662,2019,Cáceres,A-58,Autopista libre y autovía,15.44,21.25,5.81,5789.0,5496.0,293.0,12276442.8,0,0,0.0
15663,2019,Cáceres,A-58,Autopista libre y autovía,21.25,34.63,13.38,5898.0,5602.0,296.0,28804062.6,1,1,3.471732
15664,2019,Cáceres,A-58,Autopista libre y autovía,34.63,41.526,6.896,5801.0,5525.0,276.0,14601349.0,0,0,0.0
15665,2019,Cáceres,A-58,Autopista libre y autovía,41.526,42.583,1.057,8107.0,7799.0,308.0,3127721.1,0,0,0.0
15666,2019,Cáceres,A-58,Autopista libre y autovía,42.583,45.527,2.944,8107.0,7799.0,308.0,8711457.9,0,0,0.0
15667,2019,Madrid,A-5R,Autopista libre y autovía,0.0,2.68,2.68,132923.0,127758.0,5165.0,130025278.6,0,0,0.0
15668,2019,Madrid,A-6,Autopista libre y autovía,7.5,9.07,1.57,136565.0,132754.0,3811.0,78258573.2,10,1,12.778153
15669,2019,Madrid,A-6,Autopista libre y autovía,9.07,11.16,2.09,136565.0,132754.0,3811.0,104178610.2,11,1,10.558789
15670,2019,Madrid,A-6,Autopista libre y autovía,11.16,13.26,2.1,155641.0,150048.0,5593.0,119298826.5,19,1,15.926393
15671,2019,Madrid,A-6,Autopista libre y autovía,13.26,17.77,4.51,135178.0,130087.0,5091.0,222523264.7,26,1,11.684172
15672,2019,Madrid,A-6,Autopista libre y autovía,17.77,22.09,4.32,75449.0,71852.0,3597.0,118967983.2,11,1,9.246185
15673,2019,Madrid,A-6,Autopista libre y autovía,22.09,29.03,6.94,125527.0,116231.0,9296.0,317972443.7,25,1,7.862317
15674,2019,Madrid,A-6,Autopista libre y autovía,29.03,37.44,8.41,103372.0,87708.0,15664.0,317315859.8,29,1,9.139159
15675,2019,Madrid,A-6,Autopista libre y autovía,37.44,39.56,2.12,103372.0,87708.0,15664.0,79989253.6,6,1,7.501008
15676,2019,Ávila,A-6,Autopista libre y autovía,110.57,111.78,1.21,17077.0,13691.0,3386.0,7542057.0,0,0,0.0
15677,2019,Ávila,A-6,Autopista libre y autovía,111.78,124.24,12.46,20288.0,16660.0,3628.0,92267795.2,1,1,1.083802
15678,2019,Segovia,A-6,Autopista libre y autovía,124.24,126.86,2.62,21014.0,17522.0,3492.0,20095688.2,2,1,9.952384
15679,2019,Ávila,A-6,Autopista libre y autovía,126.86,137.0,10.14,21014.0,17522.0,3492.0,77774915.4,3,1,3.857285
15680,2019,Valladolid,A-6,Autopista libre y autovía,137.0,141.1,4.1,21133.0,17664.0,3469.0,31625534.5,0,0,0.0
15681,2019,Valladolid,A-6,Autopista libre y autovía,141.1,157.99,16.89,21803.0,17950.0,3853.0,134412224.5,11,1,8.183779
15682,2019,Valladolid,A-6,Autopista libre y autovía,157.99,170.17,12.18,25986.0,21573.0,4413.0,115525960.2,10,1,8.656063
15683,2019,Valladolid,A-6,Autopista libre y autovía,170.17,172.3,2.13,24106.0,19990.0,4116.0,18741209.7,2,1,10.67167
15684,2019,Valladolid,A-6,Autopista libre y autovía,172.3,174.93,2.63,24106.0,19990.0,4116.0,23140554.7,2,1,8.642835
15685,2019,Valladolid,A-6,Autopista libre y autovía,174.93,179.2,4.27,26381.0,22341.0,4040.0,41116107.6,2,1,4.864274
15686,2019,Valladolid,A-6,Autopista libre y autovía,179.2,181.78,2.58,25218.0,21454.0,3764.0,23747790.6,0,0,0.0
15687,2019,Valladolid,A-6,Autopista libre y autovía,181.78,183.92,2.14,18261.0,15119.0,3142.0,14263667.1,2,1,14.02164
15688,2019,Valladolid,A-6,Autopista libre y autovía,183.92,189.39,5.47,18932.0,14952.0,3980.0,37798684.6,5,1,13.227974
15689,2019,Valladolid,A-6,Autopista libre y autovía,189.39,195.72,6.33,18468.0,15022.0,3446.0,42669390.6,5,1,11.718002
15690,2019,Valladolid,A-6,Autopista libre y autovía,195.72,197.27,1.55,18468.0,15022.0,3446.0,10448271.0,0,0,0.0
15691,2019,Valladolid,A-6,Autopista libre y autovía,197.27,201.66,4.39,18468.0,15022.0,3446.0,29592199.8,3,1,10.137807
15692,2019,Valladolid,A-6,Autopista libre y autovía,201.66,204.49,2.83,18468.0,15022.0,3446.0,19076520.6,0,0,0.0
15693,2019,Valladolid,A-6,Autopista libre y autovía,204.49,215.14,10.65,18468.0,15022.0,3446.0,71789733.0,4,1,5.571827
15694,2019,Valladolid,A-6,Autopista libre y autovía,215.14,225.26,10.12,17549.0,13837.0,3712.0,64822496.2,2,1,3.085349
15695,2019,Zamora,A-6,Autopista libre y autovía,225.26,236.21,10.95,18002.0,14731.0,3271.0,71949493.5,4,1,5.559455
15696,2019,Zamora,A-6,Autopista libre y autovía,236.21,243.22,7.01,17837.0,14446.0,3391.0,45638640.0,2,1,4.382252
15697,2019,Zamora,A-6,Autopista libre y autovía,243.22,244.83,1.61,17837.0,14446.0,3391.0,10481913.0,0,0,0.0
15698,2019,Zamora,A-6,Autopista libre y autovía,244.83,250.13,5.3,17837.0,14446.0,3391.0,34505676.5,0,0,0.0
15699,2019,Zamora,A-6,Autopista libre y autovía,250.13,255.2,5.07,18668.0,15061.0,3607.0,34546067.4,1,1,2.894685
15700,2019,Zamora,A-6,Autopista libre y autovía,255.2,257.52,2.32,18668.0,15061.0,3607.0,15808062.4,4,1,25.303544
15701,2019,Zamora,A-6,Autopista libre y autovía,257.52,259.66,2.14,24368.0,18291.0,6077.0,19033844.8,0,0,0.0
15702,2019,Zamora,A-6,Autopista libre y autovía,259.66,263.55,3.89,20318.0,14877.0,5441.0,28848512.3,1,1,3.466383
15703,2019,Zamora,A-6,Autopista libre y autovía,263.55,268.34,4.79,21397.0,15924.0,5473.0,37409445.0,0,0,0.0
15704,2019,Zamora,A-6,Autopista libre y autovía,268.34,277.27,8.93,6848.0,5270.0,1578.0,22320713.6,0,0,0.0
15705,2019,León,A-6,Autopista libre y autovía,277.27,279.76,2.49,8302.0,6216.0,2086.0,7545272.7,1,1,13.253331
15706,2019,León,A-6,Autopista libre y autovía,279.76,291.77,12.01,7485.0,5618.0,1867.0,32811620.2,2,1,6.095402
15707,2019,León,A-6,Autopista libre y autovía,291.77,302.72,10.95,8323.0,6509.0,1814.0,33264950.2,2,1,6.012334
15708,2019,León,A-6,Autopista libre y autovía,302.72,310.36,7.64,7906.0,6154.0,1752.0,22046671.6,0,0,0.0
15709,2019,León,A-6,Autopista libre y autovía,310.36,315.85,5.49,7793.0,5848.0,1945.0,15616003.0,2,1,12.807375
15710,2019,León,A-6,Autopista libre y autovía,315.85,318.74,2.89,8048.0,6401.0,1647.0,8489432.8,0,0,0.0
15711,2019,León,A-6,Autopista libre y autovía,318.74,323.62,4.88,8048.0,6401.0,1647.0,14335097.6,0,0,0.0
15712,2019,León,A-6,Autopista libre y autovía,323.62,330.14,6.52,13325.0,10359.0,2966.0,31710835.0,3,1,9.460489
15713,2019,León,A-6,Autopista libre y autovía,330.14,334.38,4.24,13325.0,10359.0,2966.0,20621770.0,0,0,0.0
15714,2019,León,A-6,Autopista libre y autovía,334.38,350.88,16.5,14136.0,10997.0,3139.0,85134060.0,5,1,5.87309
15715,2019,León,A-6,Autopista libre y autovía,350.88,365.79,14.91,14038.0,10914.0,3124.0,76396901.7,7,1,9.162675
15716,2019,León,A-6,Autopista libre y autovía,365.79,378.19,12.4,13265.0,11038.0,2227.0,60037390.0,9,1,14.990658
15717,2019,León,A-6,Autopista libre y autovía,378.19,383.14,4.95,18616.0,15556.0,3060.0,33634458.0,0,0,0.0
15718,2019,León,A-6,Autopista libre y autovía,383.14,388.19,5.05,11701.0,9196.0,2505.0,21567868.2,1,1,4.636527
15719,2019,León,A-6,Autopista libre y autovía,388.19,394.37,6.18,11701.0,9196.0,2505.0,26393945.7,0,0,0.0
15720,2019,León,A-6,Autopista libre y autovía,394.37,404.83,10.46,11294.0,8851.0,2443.0,43119362.6,1,1,2.319144
15721,2019,León,A-6,Autopista libre y autovía,404.83,408.59,3.76,9310.0,6931.0,2379.0,12777044.0,0,0,0.0
15722,2019,León,A-6,Autopista libre y autovía,408.59,421.43,12.84,9310.0,6931.0,2379.0,43632246.0,0,0,0.0
15723,2019,León,A-6,Autopista libre y autovía,421.43,430.86,9.43,8312.0,6077.0,2235.0,28609488.4,1,1,3.495344
15724,2019,Lugo,A-6,Autopista libre y autovía,430.86,438.64,7.78,8422.0,5960.0,2462.0,23915953.4,1,1,4.181309
15725,2019,Lugo,A-6,Autopista libre y autovía,438.64,455.31,16.67,7900.0,5636.0,2264.0,48067945.0,6,1,12.482331
15726,2019,Lugo,A-6,Autopista libre y autovía,455.31,468.81,13.5,10417.0,8031.0,2386.0,51329767.5,2,1,3.896375
15727,2019,Lugo,A-6,Autopista libre y autovía,468.81,479.01,10.2,10870.0,8501.0,2369.0,40469010.0,3,1,7.41308
15728,2019,Lugo,A-6,Autopista libre y autovía,479.01,488.51,9.5,11735.0,9400.0,2335.0,40691112.5,1,1,2.457539
15729,2019,Lugo,A-6,Autopista libre y autovía,488.51,493.83,5.32,17158.0,14016.0,3142.0,33317404.4,0,0,0.0
15730,2019,Lugo,A-6,Autopista libre y autovía,493.83,496.87,3.04,16007.0,12945.0,3062.0,17761367.2,1,1,5.630197
15731,2019,Lugo,A-6,Autopista libre y autovía,496.87,502.27,5.4,17087.0,14137.0,2950.0,33678477.0,4,1,11.877022
15732,2019,Lugo,A-6,Autopista libre y autovía,502.27,507.15,4.88,25584.0,22149.0,3435.0,45570220.8,1,1,2.194416
15733,2019,Lugo,A-6,Autopista libre y autovía,507.15,510.46,3.31,24621.0,21436.0,3185.0,29745861.2,1,1,3.361812
15734,2019,Lugo,A-6,Autopista libre y autovía,510.46,523.01,12.55,19435.0,16463.0,2972.0,89026876.2,2,1,2.246513
15735,2019,Lugo,A-6,Autopista libre y autovía,523.01,529.25,6.24,20895.0,17451.0,3444.0,47590452.0,1,1,2.101262
15736,2019,Lugo,A-6,Autopista libre y autovía,529.25,535.17,5.92,19700.0,16253.0,3447.0,42567760.0,1,1,2.349196
15737,2019,Lugo,A-6,Autopista libre y autovía,535.17,540.47,5.3,19971.0,16482.0,3489.0,38633899.5,0,0,0.0
15738,2019,A Coruña,A-6,Autopista libre y autovía,540.47,549.14,8.67,16281.0,13902.0,2379.0,51522038.6,5,1,9.704585
15739,2019,A Coruña,A-6,Autopista libre y autovía,549.14,560.1,10.96,18333.0,15855.0,2478.0,73339333.2,2,1,2.72705
15740,2019,A Coruña,A-6,Autopista libre y autovía,560.1,565.34,5.24,17302.0,15087.0,2215.0,33091805.2,3,1,9.065689
15741,2019,A Coruña,A-6,Autopista libre y autovía,565.34,569.14,3.8,23165.0,20105.0,3060.0,32129855.0,1,1,3.11237
15742,2019,A Coruña,A-6,Autopista libre y autovía,569.14,570.29,1.15,23165.0,20105.0,3060.0,9723508.7,0,0,0.0
15743,2019,A Coruña,A-6,Autopista libre y autovía,570.29,582.55,12.26,14456.0,12575.0,1881.0,64689154.4,4,1,6.183417
15744,2019,A Coruña,A-6,Autopista libre y autovía,582.55,586.5,3.95,25057.0,22955.0,2102.0,36125929.8,0,0,0.0
15745,2019,A Coruña,A-6,Autopista libre y autovía,586.5,589.62,3.12,25057.0,22955.0,2102.0,28534911.6,0,0,0.0
15746,2019,A Coruña,A-6,Autopista libre y autovía,589.62,593.212,3.592,12896.0,11692.0,1204.0,16907687.7,1,1,5.914469
15747,2019,Valladolid,A-60,Autopista libre y autovía,0.0,10.0,10.0,12691.0,11547.0,1144.0,46322150.0,3,1,6.476383
15748,2019,Valladolid,A-60,Autopista libre y autovía,10.0,15.5,5.5,7481.0,6619.0,862.0,15018107.5,0,0,0.0
15749,2019,León,A-60,Autopista libre y autovía,103.6,104.7,1.1,6792.0,5373.0,1419.0,2726988.0,0,0,0.0
15750,2019,León,A-60,Autopista libre y autovía,104.7,107.4,2.7,6792.0,5373.0,1419.0,6693516.0,0,0,0.0
15751,2019,León,A-60,Autopista libre y autovía,107.4,115.1,7.7,6792.0,5373.0,1419.0,19088916.0,1,1,5.238642
15752,2019,León,A-60,Autopista libre y autovía,115.1,119.1,4.0,11921.0,10915.0,1006.0,17404660.0,0,0,0.0
15753,2019,León,A-60,Autopista libre y autovía,119.1,124.0,4.9,11921.0,10915.0,1006.0,21320708.5,0,0,0.0
15754,2019,León,A-60,Autopista libre y autovía,124.0,131.0,7.0,15901.0,14287.0,1614.0,40627055.0,2,1,4.922828
15755,2019,Burgos,A-62,Autopista libre y autovía,7.6,13.72,6.12,17880.0,12496.0,5384.0,39940344.0,4,1,10.014936
15756,2019,Burgos,A-62,Autopista libre y autovía,13.72,20.68,6.96,17332.0,11802.0,5530.0,44030212.8,3,1,6.813503
15757,2019,Burgos,A-62,Autopista libre y autovía,20.68,22.51,1.83,17332.0,11802.0,5530.0,11576909.4,0,0,0.0
15758,2019,Burgos,A-62,Autopista libre y autovía,22.51,24.35,1.84,17332.0,11802.0,5530.0,11640171.2,0,0,0.0
15759,2019,Burgos,A-62,Autopista libre y autovía,24.35,25.86,1.51,17332.0,11802.0,5530.0,9552531.8,0,0,0.0
15760,2019,Burgos,A-62,Autopista libre y autovía,25.86,29.71,3.85,17332.0,11802.0,5530.0,24355793.0,1,1,4.105799
15761,2019,Burgos,A-62,Autopista libre y autovía,29.71,31.91,2.2,16434.0,10857.0,5577.0,13196502.0,1,1,7.577766
15762,2019,Burgos,A-62,Autopista libre y autovía,31.91,40.71,8.8,16434.0,10857.0,5577.0,52786008.0,5,1,9.472207
15763,2019,Palencia,A-62,Autopista libre y autovía,40.71,43.73,3.02,14616.0,9095.0,5521.0,16111216.8,0,0,0.0
15764,2019,Palencia,A-62,Autopista libre y autovía,43.73,46.48,2.75,14616.0,9095.0,5521.0,14670810.0,0,0,0.0
15765,2019,Burgos,A-62,Autopista libre y autovía,46.48,48.95,2.47,14616.0,9095.0,5521.0,13177054.8,0,0,0.0
15766,2019,Palencia,A-62,Autopista libre y autovía,48.95,53.46,4.51,14292.0,9351.0,4941.0,23526775.8,1,1,4.250476
15767,2019,Palencia,A-62,Autopista libre y autovía,53.46,55.09,1.63,14089.0,9020.0,5069.0,8382250.6,0,0,0.0
15768,2019,Palencia,A-62,Autopista libre y autovía,55.09,66.86,11.77,15797.0,10268.0,5529.0,67864701.8,0,0,0.0
15769,2019,Palencia,A-62,Autopista libre y autovía,66.86,72.23,5.37,17126.0,11426.0,5700.0,33567816.3,0,0,0.0
15770,2019,Palencia,A-62,Autopista libre y autovía,72.23,76.27,4.04,16964.0,11810.0,5154.0,25015114.4,0,0,0.0
15771,2019,Palencia,A-62,Autopista libre y autovía,76.27,78.48,2.21,16964.0,11810.0,5154.0,13684010.6,1,1,7.307799
15772,2019,Palencia,A-62,Autopista libre y autovía,78.48,87.81,9.33,11701.0,7461.0,4240.0,39847170.4,0,0,0.0
15773,2019,Palencia,A-62,Autopista libre y autovía,87.81,94.2,6.39,34383.0,27071.0,7312.0,80193190.0,1,1,1.246989
15774,2019,Palencia,A-62,Autopista libre y autovía,94.2,96.29,2.09,32394.0,26215.0,6179.0,24711762.9,0,0,0.0
15775,2019,Palencia,A-62,Autopista libre y autovía,96.29,100.87,4.58,29172.0,23008.0,6164.0,48766832.4,1,1,2.050574
15776,2019,Valladolid,A-62,Autopista libre y autovía,100.87,112.2,11.33,34365.0,27274.0,7091.0,142114739.2,4,1,2.814627
15777,2019,Valladolid,A-62,Autopista libre y autovía,112.2,118.3,6.1,30899.0,25654.0,5245.0,68796623.5,4,1,5.814239
15778,2019,Valladolid,A-62,Autopista libre y autovía,118.3,120.76,2.46,24620.0,20096.0,4524.0,22106298.0,1,1,4.523598
15779,2019,Valladolid,A-62,Autopista libre y autovía,120.76,125.09,4.33,34581.0,29627.0,4954.0,54653541.4,5,1,9.148538
15780,2019,Valladolid,A-62,Autopista libre y autovía,125.09,128.26,3.17,49080.0,43187.0,5893.0,56788014.0,7,1,12.326545
15781,2019,Valladolid,A-62,Autopista libre y autovía,128.26,130.69,2.43,49080.0,43187.0,5893.0,43531506.0,4,1,9.188747
15782,2019,Valladolid,A-62,Autopista libre y autovía,130.69,135.09,4.4,46181.0,39481.0,6700.0,74166686.0,6,1,8.089886
15783,2019,Valladolid,A-62,Autopista libre y autovía,135.09,139.66,4.57,40045.0,32836.0,7209.0,66797062.3,5,1,7.485359
15784,2019,Valladolid,A-62,Autopista libre y autovía,139.66,151.98,12.32,39943.0,32982.0,6961.0,179615682.4,15,1,8.351164
15785,2019,Valladolid,A-62,Autopista libre y autovía,153.36,155.28,1.92,21495.0,15963.0,5532.0,15063696.0,1,1,6.638477
15786,2019,Valladolid,A-62,Autopista libre y autovía,155.28,156.84,1.56,14227.0,10166.0,4061.0,8100853.8,0,0,0.0
15787,2019,Valladolid,A-62,Autopista libre y autovía,156.84,162.94,6.1,13244.0,9039.0,4205.0,29487766.0,1,1,3.391237
15788,2019,Valladolid,A-62,Autopista libre y autovía,162.94,169.08,6.14,15054.0,11000.0,4054.0,33737519.4,1,1,2.964059
15789,2019,Valladolid,A-62,Autopista libre y autovía,169.08,180.88,11.8,14177.0,10188.0,3989.0,61060339.0,2,1,3.275449
15790,2019,Valladolid,A-62,Autopista libre y autovía,180.88,192.85,11.97,13474.0,9479.0,3995.0,58868579.7,0,0,0.0
15791,2019,Zamora,A-62,Autopista libre y autovía,192.85,203.18,10.33,12342.0,8396.0,3946.0,46534893.9,2,1,4.29785
15792,2019,Zamora,A-62,Autopista libre y autovía,203.18,205.41,2.23,13026.0,9035.0,3991.0,10602512.7,0,0,0.0
15793,2019,Salamanca,A-62,Autopista libre y autovía,205.41,219.21,13.8,12181.0,8819.0,3362.0,61355697.0,5,1,8.149203
15794,2019,Salamanca,A-62,Autopista libre y autovía,219.21,230.88,11.67,14012.0,10134.0,3878.0,59684814.6,0,0,0.0
15795,2019,Salamanca,A-62,Autopista libre y autovía,230.88,234.71,3.83,14517.0,10991.0,3526.0,20294040.2,1,1,4.927555
15796,2019,Salamanca,A-62,Autopista libre y autovía,234.71,238.01,3.3,17299.0,13120.0,4179.0,20836645.5,5,1,23.996185
15797,2019,Salamanca,A-62,Autopista libre y autovía,238.01,238.7,0.69,27289.0,21510.0,5779.0,6872734.6,0,0,0.0
15798,2019,Salamanca,A-62,Autopista libre y autovía,238.7,243.02,4.32,27289.0,21510.0,5779.0,43029295.2,5,1,11.61999
15799,2019,Salamanca,A-62,Autopista libre y autovía,243.02,243.95,0.93,27289.0,21510.0,5779.0,9263251.0,2,1,21.590692
15800,2019,Salamanca,A-62,Autopista libre y autovía,243.95,244.76,0.81,12047.0,9528.0,2519.0,3561695.6,0,0,0.0
15801,2019,Salamanca,A-62,Autopista libre y autovía,244.76,251.39,6.63,12047.0,9528.0,2519.0,29153137.6,2,1,6.860325
15802,2019,Salamanca,A-62,Autopista libre y autovía,251.39,258.1,6.71,9926.0,6978.0,2948.0,24310262.9,2,1,8.226978
15803,2019,Salamanca,A-62,Autopista libre y autovía,258.1,269.0,10.9,9926.0,6978.0,2948.0,39490591.0,3,1,7.596746
15804,2019,Salamanca,A-62,Autopista libre y autovía,269.0,275.56,6.56,9681.0,6716.0,2965.0,23180186.4,1,1,4.314029
15805,2019,Salamanca,A-62,Autopista libre y autovía,275.56,293.31,17.75,9234.0,6402.0,2832.0,59824777.5,2,1,3.343096
15806,2019,Salamanca,A-62,Autopista libre y autovía,293.31,297.64,4.33,8078.0,5540.0,2538.0,12766875.1,1,1,7.83277
15807,2019,Salamanca,A-62,Autopista libre y autovía,297.64,308.85,11.21,8078.0,5540.0,2538.0,33052348.7,0,0,0.0
15808,2019,Salamanca,A-62,Autopista libre y autovía,308.85,311.69,2.84,8492.0,5887.0,2605.0,8802807.2,2,1,22.720025
15809,2019,Salamanca,A-62,Autopista libre y autovía,311.69,315.65,3.96,7843.0,5437.0,2406.0,11336272.2,1,1,8.821242
15810,2019,Salamanca,A-62,Autopista libre y autovía,315.65,324.89,9.24,8814.0,6111.0,2703.0,29726096.4,0,0,0.0
15811,2019,Salamanca,A-62,Autopista libre y autovía,324.89,326.53,1.64,7238.0,3941.0,3297.0,4332666.8,0,0,0.0
15812,2019,Salamanca,A-62,Autopista libre y autovía,326.53,331.74,5.21,6382.0,3475.0,2907.0,12136330.3,1,1,8.239723
15813,2019,Salamanca,A-62,Autopista libre y autovía,331.74,339.31,7.57,6969.0,4182.0,2787.0,19255695.4,1,1,5.193269
15814,2019,Salamanca,A-62,Autopista libre y autovía,339.31,350.65,11.34,6969.0,4182.0,2787.0,28845387.9,0,0,0.0
15815,2019,Salamanca,A-62,Autopista libre y autovía,350.65,352.166,1.516,6969.0,4182.0,2787.0,3856226.5,0,0,0.0
15816,2019,Asturias,A-63,Autopista libre y autovía,0.34,4.31,3.97,22361.0,21211.0,1150.0,32402207.0,2,1,6.172419
