TRAMO_ID;INTERVALO_ID;N_ACCIDENTES;HUBO_ACCIDENTE;TIPO_VIA_DETALLE
IMD_45368;Valladolid|N-620|177.5|181;0;0;Convencional
IMD_45369;Valladolid|N-620|181|182.1;1;1;Convencional
IMD_45370;Valladolid|N-620|182.1|182.4;0;0;Convencional
IMD_45371;Valladolid|N-620|182.4|183.9;0;0;Convencional
IMD_45372;Valladolid|N-620|183.9|193;2;1;Convencional
IMD_45373;Zamora|N-620|193|195.4;0;0;Convencional
IMD_45374;Zamora|N-620|195.4|199.9;0;0;Convencional
IMD_45375;Zamora|N-620|199.9|203.3;0;0;Convencional
IMD_45376;Zamora|N-620|203.3|205.9;0;0;Convencional
IMD_45377;Zamora|N-620|205.9|206.14;0;0;Convencional
IMD_45378;Salamanca|N-620|206.14|209.1;0;0;Convencional
IMD_45379;Salamanca|N-620|209.1|215.5;1;1;Convencional
IMD_45380;Salamanca|N-620|215.5|217.6;0;0;Convencional
IMD_45381;Salamanca|N-620|217.6|222.4;0;0;Convencional
IMD_45382;Salamanca|N-620|222.4|222.8;0;0;Convencional
IMD_45383;Salamanca|N-620|222.8|228.5;0;0;Convencional
IMD_45384;Salamanca|N-620|228.5|232.6;0;0;Convencional
IMD_45385;Salamanca|N-620|244.35|244.8;1;1;Convencional
IMD_45386;Salamanca|N-620|244.8|245.4;0;0;Convencional
IMD_45387;Salamanca|N-620|245.4|249.3;0;0;Convencional
IMD_45388;Salamanca|N-620|249.3|252.8;0;0;Convencional
IMD_45389;Salamanca|N-620|252.8|255.9;0;0;Convencional
IMD_45390;Salamanca|N-620|255.9|259.8;0;0;Convencional
IMD_45391;Salamanca|N-620|259.8|266.8;0;0;Convencional
IMD_45392;Salamanca|N-620|266.8|269.2;0;0;Convencional
IMD_45393;Salamanca|N-620|269.2|273.2;0;0;Convencional
IMD_45394;Salamanca|N-620|273.2|278.3;0;0;Convencional
IMD_45395;Salamanca|N-620|278.3|279.9;0;0;Convencional
IMD_45396;Salamanca|N-620|279.9|285.7;0;0;Convencional
IMD_45397;Salamanca|N-620|285.7|291.2;0;0;Convencional
IMD_45398;Salamanca|N-620|291.2|292.5;0;0;Convencional
IMD_45399;Salamanca|N-620|292.5|300;0;0;Convencional
IMD_45400;Salamanca|N-620|300|306.36;0;0;Convencional
IMD_45401;Salamanca|N-620|308.77|312.9;0;0;Convencional
IMD_45402;Salamanca|N-620|312.9|322.35;0;0;Convencional
IMD_45403;Salamanca|N-620|328.249|335.7;0;0;Convencional
IMD_45404;Salamanca|N-620|335.7|340.7;0;0;Convencional
IMD_45405;Salamanca|N-620|340.7|348.6;0;0;Convencional
IMD_45406;Salamanca|N-620|348.6|350.53;0;0;Convencional
IMD_45407;Burgos|N-620A|6.5|12.15;0;0;Convencional
IMD_45408;Burgos|N-620A|20.7|21.5;0;0;Convencional
IMD_45409;Burgos|N-620A|21.5|21.6;0;0;Convencional
IMD_45410;Burgos|N-620A|21.6|22.56;0;0;Convencional
IMD_45411;Burgos|N-620A|24.25|25.64;0;0;Convencional
IMD_45412;Burgos|N-620A|30|32.1;0;0;Convencional
IMD_45413;Burgos|N-620A|32.1|33.16;0;0;Convencional
IMD_45414;Salamanca|N-620A|232.2|233;0;0;Multicarril
IMD_45415;Salamanca|N-620A|325.43|326.3;0;0;Convencional
IMD_45416;Salamanca|N-620A|326.3|328.2;0;0;Convencional
IMD_45417;Salamanca|N-620A|328.2|328.35;0;0;Convencional
IMD_45418;León|N-621|8.76|9;0;0;Convencional
IMD_45419;León|N-621|9|14.7;1;1;Convencional
IMD_45420;León|N-621|14.7|24.2;0;0;Convencional
IMD_45421;León|N-621|24.2|25.2;0;0;Convencional
IMD_45422;León|N-621|25.2|25.5;0;0;Convencional
IMD_45423;León|N-621|62.13|63.4;1;1;Convencional
IMD_45424;León|N-621|63.4|65;0;0;Convencional
IMD_45425;León|N-621|65|65.7;0;0;Convencional
IMD_45426;León|N-621|65.7|66.1;0;0;Convencional
IMD_45427;León|N-621|66.1|67.1;0;0;Convencional
IMD_45428;León|N-621|67.1|71;0;0;Convencional
IMD_45429;León|N-621|71|74.3;0;0;Convencional
IMD_45430;León|N-621|74.3|75.3;0;0;Convencional
IMD_45431;León|N-621|75.3|75.5;0;0;Convencional
IMD_45432;León|N-621|75.5|78.7;0;0;Convencional
IMD_45433;León|N-621|78.7|81;0;0;Convencional
IMD_45434;León|N-621|81|88.4;3;1;Convencional
IMD_45435;León|N-621|88.4|93.7;1;1;Convencional
IMD_45436;León|N-621|93.7|101;2;1;Convencional
IMD_45437;León|N-621|101|112.2;0;0;Convencional
IMD_45438;León|N-621|112.2|121.65;3;1;Convencional
IMD_45439;León|N-621|121.65|121.7;0;0;Convencional
IMD_45440;Cantabria|N-621|121.7|135.9;2;1;Convencional
IMD_45441;Cantabria|N-621|135.9|138.1;0;0;Convencional
IMD_45442;Cantabria|N-621|138.1|140.6;2;1;Convencional
IMD_45443;Cantabria|N-621|140.6|141;0;0;Convencional
IMD_45444;Cantabria|N-621|141|148.1;0;0;Convencional
IMD_45445;Cantabria|N-621|148.1|149;0;0;Convencional
IMD_45446;Cantabria|N-621|149|150.7;0;0;Convencional
IMD_45447;Cantabria|N-621|150.7|151.1;0;0;Convencional
IMD_45448;Cantabria|N-621|151.1|156.3;0;0;Convencional
IMD_45449;Cantabria|N-621|156.3|163.7;1;1;Convencional
IMD_45450;Cantabria|N-621|163.7|165.99;1;1;Convencional
IMD_45451;Asturias|N-621|165.99|176;2;1;Convencional
IMD_45452;Asturias|N-621|176|179;1;1;Convencional
IMD_45453;Asturias|N-621|179|182.55;1;1;Convencional
IMD_45454;Cantabria|N-621|182.55|183.3;0;0;Convencional
IMD_45455;Cantabria|N-621|183.3|186;0;0;Convencional
IMD_45456;Cantabria|N-621|186|186.4;0;0;Convencional
IMD_45457;Cantabria|N-621|186.4|188.9;0;0;Convencional
IMD_45458;Cantabria|N-621A|182.5|186.4;0;0;Convencional
IMD_45459;Burgos|N-622|47.85|48.5;0;0;Convencional
IMD_45460;Burgos|N-622|48.5|52;0;0;Convencional
IMD_45461;Burgos|N-622|52|57.2;2;1;Convencional
IMD_45462;Burgos|N-622|57.2|62.8;0;0;Convencional
IMD_45463;Burgos|N-622|62.8|68.8;0;0;Convencional
IMD_45464;Burgos|N-622|68.8|73.09;0;0;Convencional
IMD_45465;Palencia|N-622|73.09|73.7;0;0;Convencional
IMD_45466;Palencia|N-622|73.7|73.84;0;0;Convencional
IMD_45467;Burgos|N-622|73.84|77;0;0;Convencional
IMD_45468;Burgos|N-622|77|78.9;0;0;Convencional
IMD_45469;Burgos|N-622|78.9|79.85;0;0;Convencional
IMD_45470;Palencia|N-622|79.85|82.7;0;0;Convencional
IMD_45471;Palencia|N-622|82.7|85.5;0;0;Convencional
IMD_45472;Palencia|N-622|85.5|87.3;0;0;Convencional
IMD_45473;Palencia|N-622|87.3|88;0;0;Convencional
IMD_45474;Palencia|N-622|88|89;0;0;Convencional
IMD_45475;Palencia|N-622|89|89.23;0;0;Convencional
IMD_45476;Burgos|N-622A|77.05|78.91;0;0;Convencional
IMD_45477;Burgos|N-623|4|5.9;0;0;Convencional
IMD_45478;Burgos|N-623|5.9|8.1;0;0;Convencional
IMD_45479;Burgos|N-623|8.1|11.5;0;0;Convencional
IMD_45480;Burgos|N-623|11.5|12.4;0;0;Convencional
IMD_45481;Burgos|N-623|12.4|13.838;0;0;Convencional
IMD_45482;Burgos|N-623|14.925|16.8;0;0;Convencional
IMD_45483;Burgos|N-623|16.8|19;0;0;Convencional
IMD_45484;Burgos|N-623|19|20.3;1;1;Convencional
IMD_45485;Burgos|N-623|20.3|33.6;1;1;Convencional
IMD_45486;Burgos|N-623|33.6|36;0;0;Convencional
IMD_45487;Burgos|N-623|36|46.1;2;1;Convencional
IMD_45488;Burgos|N-623|46.1|49.2;0;0;Convencional
IMD_45489;Burgos|N-623|49.2|52.6;3;1;Convencional
IMD_45490;Burgos|N-623|52.6|56.8;0;0;Convencional
IMD_45491;Burgos|N-623|56.8|60.5;1;1;Convencional
IMD_45492;Burgos|N-623|60.5|62.9;0;0;Convencional
IMD_45493;Burgos|N-623|62.9|66.3;0;0;Convencional
IMD_45494;Burgos|N-623|66.3|70.5;0;0;Convencional
IMD_45495;Burgos|N-623|70.5|72.7;0;0;Convencional
IMD_45496;Burgos|N-623|72.7|75;0;0;Convencional
IMD_45497;Burgos|N-623|75|77.9;0;0;Convencional
IMD_45498;Burgos|N-623|77.9|79.2;0;0;Convencional
IMD_45499;Burgos|N-623|79.2|81.3;0;0;Convencional
IMD_45500;Burgos|N-623|81.3|83.2;0;0;Convencional
IMD_45501;Burgos|N-623|83.2|85.8;1;1;Convencional
IMD_45502;Burgos|N-623|85.8|89;0;0;Convencional
IMD_45503;Burgos|N-623|89|90;0;0;Convencional
IMD_45504;Burgos|N-623|90|93;0;0;Convencional
IMD_45505;Cantabria|N-623|93|96.1;1;1;Convencional
IMD_45506;Cantabria|N-623|96.1|106.6;1;1;Convencional
IMD_45507;Cantabria|N-623|106.6|109.2;0;0;Convencional
IMD_45508;Cantabria|N-623|109.2|112.9;0;0;Convencional
IMD_45509;Cantabria|N-623|112.9|115.2;2;1;Convencional
IMD_45510;Cantabria|N-623|115.2|122.6;5;1;Convencional
IMD_45511;Cantabria|N-623|122.6|124.4;1;1;Convencional
IMD_45512;Cantabria|N-623|124.4|125.7;0;0;Convencional
IMD_45513;Cantabria|N-623|125.7|128.6;3;1;Convencional
IMD_45514;Cantabria|N-623|128.6|129.9;1;1;Convencional
IMD_45515;Cantabria|N-623|129.9|133.7;2;1;Convencional
IMD_45516;Cantabria|N-623|133.7|136.9;5;1;Convencional
IMD_45517;Cantabria|N-623|136.9|139.9;0;0;Convencional
IMD_45518;Cantabria|N-623|139.9|142.2;0;0;Convencional
IMD_45519;Cantabria|N-623|142.2|143;1;1;Convencional
IMD_45520;Cantabria|N-623|143|144.9;1;1;Convencional
IMD_45521;Cantabria|N-623|144.9|145.5;1;1;Convencional
IMD_45522;Cantabria|N-623|145.5|146.3;0;0;Convencional
IMD_45523;Cantabria|N-623|146.3|146.8;0;0;Convencional
IMD_45524;Cantabria|N-623|146.8|148.2;3;1;Convencional
IMD_45525;Cantabria|N-623|148.2|148.6;0;0;Multicarril
IMD_45526;Cantabria|N-623|148.6|149.8;0;0;Multicarril
IMD_45527;Cantabria|N-623|149.8|151.03;0;0;Convencional
IMD_45528;Cantabria|N-623|151.03|151.96;0;0;Multicarril
IMD_45529;Cantabria|N-623|151.96|152.42;0;0;Multicarril
IMD_45530;León|N-625|18.3|20.2;0;0;Convencional
IMD_45531;León|N-625|20.2|29.5;2;1;Convencional
IMD_45532;León|N-625|29.5|32.7;0;0;Convencional
IMD_45533;León|N-625|32.7|34;1;1;Convencional
IMD_45534;León|N-625|34|39.7;0;0;Convencional
IMD_45535;León|N-625|39.7|40.8;0;0;Convencional
IMD_45536;León|N-625|40.8|46.7;0;0;Convencional
IMD_45537;León|N-625|46.7|57.7;0;0;Convencional
IMD_45538;León|N-625|57.7|61.5;0;0;Convencional
IMD_45539;León|N-625|61.5|62.2;0;0;Convencional
IMD_45540;León|N-625|91.7|98.6;2;1;Convencional
IMD_45541;León|N-625|98.6|102.4;0;0;Convencional
IMD_45542;León|N-625|102.4|105.3;0;0;Convencional
IMD_45543;León|N-625|105.3|109.4;0;0;Convencional
IMD_45544;León|N-625|109.4|121.1;0;0;Convencional
IMD_45545;León|N-625|121.1|122.4;0;0;Convencional
IMD_45546;León|N-625|122.4|124.8;0;0;Convencional
IMD_45547;León|N-625|124.8|130;2;1;Convencional
IMD_45548;Asturias|N-625|130|134.2;0;0;Convencional
IMD_45549;Asturias|N-625|134.2|139.5;1;1;Convencional
IMD_45550;Asturias|N-625|139.5|144.7;1;1;Convencional
IMD_45551;Asturias|N-625|144.7|155.3;0;0;Convencional
IMD_45552;Asturias|N-625|155.3|156.1;0;0;Convencional
IMD_45553;Asturias|N-625|156.1|162.3;3;1;Convencional
IMD_45554;Burgos|N-627|19|28.3;1;1;Convencional
IMD_45555;Burgos|N-627|28.3|29.9;1;1;Convencional
IMD_45556;Burgos|N-627|29.9|31.7;0;0;Convencional
IMD_45557;Burgos|N-627|31.7|32.9;0;0;Convencional
IMD_45558;Burgos|N-627|32.9|37.7;0;0;Convencional
IMD_45559;Burgos|N-627|37.7|40.5;1;1;Convencional
IMD_45560;Burgos|N-627|40.5|47.3;0;0;Convencional
IMD_45561;Burgos|N-627|47.3|52.8;0;0;Convencional
IMD_45562;Burgos|N-627|52.8|54.3;0;0;Convencional
IMD_45563;Burgos|N-627|54.3|58.7;1;1;Convencional
IMD_45564;Burgos|N-627|58.7|59.7;0;0;Convencional
IMD_45565;Burgos|N-627|59.7|63;0;0;Convencional
IMD_45566;Burgos|N-627|63|63.8;0;0;Convencional
IMD_45567;Burgos|N-627|63.8|65.3;0;0;Convencional
IMD_45568;Burgos|N-627|65.3|66.9;0;0;Convencional
IMD_45569;Burgos|N-627|66.9|68;0;0;Convencional
IMD_45570;Burgos|N-627|68|68.1;0;0;Convencional
IMD_45571;Palencia|N-627|68.1|68.7;0;0;Convencional
IMD_45572;Palencia|N-627|68.7|70;0;0;Convencional
IMD_45573;Palencia|N-627|70|70.7;0;0;Convencional
IMD_45574;Palencia|N-627|70.7|72.1;0;0;Convencional
IMD_45575;Palencia|N-627|72.1|72.3;0;0;Convencional
IMD_45576;Palencia|N-627|72.3|74.4;1;1;Convencional
IMD_45577;Palencia|N-627|74.4|76.2;0;0;Convencional
IMD_45578;Palencia|N-627|76.2|78.161;0;0;Convencional
IMD_45579;Burgos|N-629|0|5.8;1;1;Convencional
IMD_45580;Burgos|N-629|5.8|7.1;1;1;Convencional
IMD_45581;Burgos|N-629|7.1|12.3;1;1;Convencional
IMD_45582;Burgos|N-629|12.3|13.9;0;0;Convencional
IMD_45583;Burgos|N-629|13.9|18.2;0;0;Convencional
IMD_45584;Burgos|N-629|18.2|18.9;0;0;Convencional
IMD_45585;Burgos|N-629|18.9|20.5;0;0;Convencional
IMD_45586;Burgos|N-629|20.5|23.8;3;1;Convencional
IMD_45587;Burgos|N-629|23.8|30.7;3;1;Convencional
IMD_45588;Burgos|N-629|30.7|32.2;1;1;Convencional
IMD_45589;Burgos|N-629|32.2|36;0;0;Convencional
IMD_45590;Burgos|N-629|36|37.2;0;0;Convencional
IMD_45591;Burgos|N-629|37.2|41.4;1;1;Convencional
IMD_45592;Burgos|N-629|41.4|42.2;0;0;Convencional
IMD_45593;Burgos|N-629|42.2|43.7;1;1;Convencional
IMD_45594;Burgos|N-629|43.7|48;0;0;Convencional
IMD_45595;Cantabria|N-629|48|53.3;2;1;Convencional
IMD_45596;Cantabria|N-629|53.3|57.9;0;0;Convencional
IMD_45597;Cantabria|N-629|57.9|60.85;0;0;Convencional
IMD_45598;Cantabria|N-629|64.54|67.1;0;0;Convencional
IMD_45599;Cantabria|N-629|67.1|69;1;1;Convencional
IMD_45600;Cantabria|N-629|69|72;3;1;Convencional
IMD_45601;Cantabria|N-629|72|72.5;0;0;Convencional
IMD_45602;Cantabria|N-629|72.5|74.2;0;0;Convencional
IMD_45603;Cantabria|N-629|74.2|76.3;0;0;Convencional
IMD_45604;Cantabria|N-629|76.3|80.6;1;1;Convencional
IMD_45605;Cantabria|N-629|80.6|84.1;0;0;Convencional
IMD_45606;Cantabria|N-629|84.1|86.6;1;1;Convencional
IMD_45607;Cantabria|N-629|86.6|86.9;1;1;Convencional
IMD_45608;Cantabria|N-629A|72.74|73.525;0;0;Convencional
IMD_45609;Asturias|N-630|29.45|30.2;0;0;Convencional
IMD_45610;Asturias|N-630|30.2|30.9;0;0;Convencional
IMD_45611;Asturias|N-630|30.9|31.3;0;0;Convencional
IMD_45612;Asturias|N-630|33.664|34;0;0;Convencional
IMD_45613;Asturias|N-630|34|34.8;0;0;Convencional
IMD_45614;Asturias|N-630|34.8|35.5;0;0;Convencional
IMD_45615;Asturias|N-630|35.5|35.7;1;1;Convencional
IMD_45616;Asturias|N-630|35.7|36.6;0;0;Convencional
IMD_45617;Asturias|N-630|36.6|38.7;1;1;Convencional
IMD_45618;Asturias|N-630|38.7|40.6;1;1;Convencional
IMD_45619;Asturias|N-630|40.6|43.4;2;1;Convencional
IMD_45620;Asturias|N-630|43.4|45.8;1;1;Convencional
IMD_45621;Asturias|N-630|45.8|48.09;1;1;Convencional
IMD_45622;Asturias|N-630|67.2|73;1;1;Convencional
IMD_45623;Asturias|N-630|73|74.2;0;0;Convencional
IMD_45624;Asturias|N-630|74.2|82.7;4;1;Convencional
IMD_45625;Asturias|N-630|82.7|87.11;1;1;Convencional
IMD_45626;León|N-630|87.11|87.6;0;0;Convencional
IMD_45627;León|N-630|87.6|93.6;0;0;Convencional
IMD_45628;León|N-630|93.6|95.9;0;0;Convencional
IMD_45629;León|N-630|95.9|98.3;0;0;Convencional
IMD_45630;León|N-630|98.3|99.1;0;0;Convencional
IMD_45631;León|N-630|99.1|105.4;0;0;Convencional
IMD_45632;León|N-630|105.4|110.6;3;1;Convencional
IMD_45633;León|N-630|110.6|112.7;1;1;Convencional
IMD_45634;León|N-630|112.7|114;1;1;Convencional
IMD_45635;León|N-630|114|115.2;0;0;Convencional
IMD_45636;León|N-630|115.2|119.6;1;1;Convencional
IMD_45637;León|N-630|119.6|122.034;3;1;Convencional
IMD_45638;León|N-630|122.034|130.155;0;0;Convencional
IMD_45639;León|N-630|130.155|143;5;1;Convencional
IMD_45640;León|N-630|152.971|155.189;1;1;Convencional
IMD_45641;León|N-630|155.189|157.5;0;0;Convencional
IMD_45642;León|N-630|157.5|157.7;0;0;Convencional
IMD_45643;León|N-630|157.7|159.1;0;0;Convencional
IMD_45644;León|N-630|159.1|163.9;0;0;Convencional
IMD_45645;León|N-630|163.9|167.8;0;0;Convencional
IMD_45646;León|N-630|167.8|168.8;0;0;Convencional
IMD_45647;León|N-630|168.8|177.4;0;0;Convencional
IMD_45648;León|N-630|177.4|181;0;0;Convencional
IMD_45649;León|N-630|181|185.8;0;0;Convencional
IMD_45650;León|N-630|185.8|186.9;0;0;Convencional
IMD_45651;León|N-630|186.9|197.5;0;0;Convencional
IMD_45652;León|N-630|197.5|200.5;0;0;Convencional
IMD_45653;León|N-630|200.5|202.5;0;0;Convencional
IMD_45654;León|N-630|202.5|204.1;0;0;Convencional
IMD_45655;Zamora|N-630|204.1|204.2;0;0;Convencional
IMD_45656;Zamora|N-630|204.2|205.3;0;0;Convencional
IMD_45657;Zamora|N-630|205.3|211.004;0;0;Convencional
IMD_45658;Zamora|N-630|211.004|213.6;1;1;Convencional
IMD_45659;Zamora|N-630|218.5|220.3;0;0;Convencional
IMD_45660;Zamora|N-630|220.3|228.8;0;0;Convencional
IMD_45661;Zamora|N-630|228.8|232.6;0;0;Convencional
IMD_45662;Zamora|N-630|232.6|233.3;0;0;Convencional
IMD_45663;Zamora|N-630|233.3|238.2;0;0;Convencional
IMD_45664;Zamora|N-630|238.2|241.1;0;0;Convencional
IMD_45665;Zamora|N-630|241.1|246.3;0;0;Convencional
IMD_45666;Zamora|N-630|246.3|247;0;0;Convencional
IMD_45667;Zamora|N-630|247|251.3;0;0;Convencional
IMD_45668;Zamora|N-630|251.3|251.4;0;0;Convencional
IMD_45669;Zamora|N-630|251.4|255.2;0;0;Convencional
IMD_45670;Zamora|N-630|255.2|255.6;0;0;Convencional
IMD_45671;Zamora|N-630|255.6|262.1;0;0;Convencional
IMD_45672;Zamora|N-630|262.1|268.5;0;0;Convencional
IMD_45673;Zamora|N-630|268.5|272.1;0;0;Convencional
IMD_45674;Zamora|N-630|272.1|272.471;0;0;Convencional
IMD_45675;Zamora|N-630|283.34|285.3;0;0;Convencional
IMD_45676;Zamora|N-630|285.3|288.3;0;0;Convencional
IMD_45677;Zamora|N-630|288.3|290;0;0;Convencional
IMD_45678;Zamora|N-630|290|294.8;0;0;Convencional
IMD_45679;Zamora|N-630|294.8|294.9;0;0;Convencional
IMD_45680;Zamora|N-630|294.9|295.2;0;0;Convencional
IMD_45681;Zamora|N-630|295.2|295.8;0;0;Convencional
IMD_45682;Zamora|N-630|295.8|306;0;0;Convencional
IMD_45683;Zamora|N-630|306|306.1;0;0;Convencional
IMD_45684;Zamora|N-630|306.1|307.9;0;0;Convencional
IMD_45685;Zamora|N-630|307.9|309.4;0;0;Convencional
IMD_45686;Salamanca|N-630|309.4|320.1;0;0;Convencional
IMD_45687;Salamanca|N-630|320.1|321;0;0;Convencional
IMD_45688;Salamanca|N-630|321|321.8;0;0;Convencional
IMD_45689;Salamanca|N-630|321.8|321.9;0;0;Convencional
IMD_45690;Salamanca|N-630|321.9|326.5;0;0;Convencional
IMD_45691;Salamanca|N-630|326.5|330.7;0;0;Convencional
IMD_45692;Salamanca|N-630|330.7|332;0;0;Convencional
IMD_45693;Salamanca|N-630|332|336;0;0;Convencional
IMD_45694;Salamanca|N-630|336|336.02;0;0;Convencional
IMD_45695;Salamanca|N-630|337.9|339.3;1;1;Convencional
IMD_45696;Salamanca|N-630|339.3|339.75;0;0;Multicarril
IMD_45697;Salamanca|N-630|339.75|340.55;0;0;Convencional
IMD_45698;Salamanca|N-630|340.55|341.7;0;0;Multicarril
IMD_45699;Salamanca|N-630|341.7|342.31;0;0;Multicarril
IMD_45700;Salamanca|N-630|342.31|343;0;0;Convencional
IMD_45701;Salamanca|N-630|343|346;2;1;Convencional
IMD_45702;Salamanca|N-630|346|346.8;0;0;Convencional
IMD_45703;Salamanca|N-630|346.8|348.2;1;1;Convencional
IMD_45704;Salamanca|N-630|348.2|351.7;0;0;Convencional
IMD_45705;Salamanca|N-630|351.7|355.1;0;0;Convencional
IMD_45706;Salamanca|N-630|355.1|358.7;1;1;Convencional
IMD_45707;Salamanca|N-630|358.7|359.9;0;0;Convencional
IMD_45708;Salamanca|N-630|359.9|363.2;0;0;Convencional
IMD_45709;Salamanca|N-630|363.2|371.4;0;0;Convencional
IMD_45710;Salamanca|N-630|371.4|373.1;0;0;Convencional
IMD_45711;Salamanca|N-630|373.1|374.1;1;1;Convencional
IMD_45712;Salamanca|N-630|374.1|375.5;0;0;Convencional
IMD_45713;Salamanca|N-630|375.5|379.9;0;0;Convencional
IMD_45714;Salamanca|N-630|379.9|382.1;0;0;Convencional
IMD_45715;Salamanca|N-630|382.1|386.3;0;0;Convencional
IMD_45716;Salamanca|N-630|386.3|387.9;0;0;Convencional
IMD_45717;Salamanca|N-630|423.49|423.6;0;0;Convencional
IMD_45718;Salamanca|N-630|423.6|425.08;0;0;Convencional
IMD_45719;Cáceres|N-630|425.08|426.1;0;0;Convencional
IMD_45720;Cáceres|N-630|426.1|427.5;0;0;Convencional
IMD_45721;Cáceres|N-630|427.5|432.6;1;1;Convencional
IMD_45722;Cáceres|N-630|432.6|435.8;0;0;Convencional
IMD_45723;Cáceres|N-630|435.8|436.9;0;0;Convencional
IMD_45724;Cáceres|N-630|438.775|442.5;0;0;Convencional
IMD_45725;Cáceres|N-630|442.5|443.5;0;0;Convencional
IMD_45726;Cáceres|N-630|443.5|445.2;0;0;Convencional
IMD_45727;Cáceres|N-630|445.2|448.4;3;1;Convencional
IMD_45728;Cáceres|N-630|448.4|454;0;0;Convencional
IMD_45729;Cáceres|N-630|454|454.4;0;0;Convencional
IMD_45730;Cáceres|N-630|454.4|461.6;0;0;Convencional
IMD_45731;Cáceres|N-630|461.6|461.9;0;0;Convencional
IMD_45732;Cáceres|N-630|461.9|468.5;2;1;Convencional
IMD_45733;Cáceres|N-630|468.5|470.6;0;0;Convencional
IMD_45734;Cáceres|N-630|470.6|474.5;1;1;Convencional
IMD_45735;Cáceres|N-630|474.5|475.768;0;0;Multicarril
IMD_45736;Cáceres|N-630|475.768|478.2;0;0;Convencional
IMD_45737;Cáceres|N-630|478.2|479.17;1;1;Convencional
IMD_45738;Cáceres|N-630|479.25|487.8;0;0;Convencional
IMD_45739;Cáceres|N-630|487.8|488.1;0;0;Convencional
IMD_45740;Cáceres|N-630|488.1|489.5;0;0;Convencional
IMD_45741;Cáceres|N-630|489.5|494.6;0;0;Convencional
IMD_45742;Cáceres|N-630|494.6|499.7;0;0;Convencional
IMD_45743;Cáceres|N-630|499.7|503.2;0;0;Convencional
IMD_45744;Cáceres|N-630|503.2|505.1;1;1;Convencional
IMD_45745;Cáceres|N-630|505.1|508.2;0;0;Convencional
IMD_45746;Cáceres|N-630|508.2|509.7;0;0;Convencional
IMD_45747;Cáceres|N-630|509.7|515.4;1;1;Convencional
IMD_45748;Cáceres|N-630|515.4|523;0;0;Convencional
IMD_45749;Cáceres|N-630|523|528.3;0;0;Convencional
IMD_45750;Cáceres|N-630|528.3|539.2;0;0;Convencional
IMD_45751;Cáceres|N-630|539.2|546.4;2;1;Convencional
IMD_45752;Cáceres|N-630|546.4|553;0;0;Multicarril
IMD_45753;Cáceres|N-630|553|554.6;0;0;Multicarril
IMD_45754;Cáceres|N-630|554.6|556.5;0;0;Multicarril
IMD_45755;Cáceres|N-630|556.5|563.6;0;0;Convencional
IMD_45756;Cáceres|N-630|563.6|564.1;0;0;Convencional
IMD_45757;Cáceres|N-630|564.1|565.3;1;1;Convencional
IMD_45758;Cáceres|N-630|565.3|575.6;1;1;Convencional
IMD_45759;Cáceres|N-630|575.6|576.3;0;0;Convencional
IMD_45760;Cáceres|N-630|576.3|582;0;0;Convencional
IMD_45761;Cáceres|N-630|582|590.6;0;0;Convencional
IMD_45762;Cáceres|N-630|590.6|592.7;0;0;Convencional
IMD_45763;Cáceres|N-630|592.7|598.145;0;0;Convencional
IMD_45764;Badajoz|N-630|598.145|604.6;0;0;Convencional
IMD_45765;Badajoz|N-630|604.6|606.1;0;0;Convencional
IMD_45766;Badajoz|N-630|606.1|608.9;0;0;Convencional
IMD_45767;Badajoz|N-630|608.9|613.5;0;0;Convencional
IMD_45768;Badajoz|N-630|613.5|617.4;0;0;Convencional
IMD_45769;Badajoz|N-630|617.4|618.46;0;0;Convencional
IMD_45770;Badajoz|N-630|618.46|618.88;0;0;Multicarril
IMD_45771;Badajoz|N-630|618.88|619.57;0;0;Convencional
IMD_45772;Badajoz|N-630|619.57|620.66;0;0;Multicarril
IMD_45773;Badajoz|N-630|625.2|626.4;0;0;Convencional
IMD_45774;Badajoz|N-630|626.4|629.7;0;0;Convencional
IMD_45775;Badajoz|N-630|629.7|635.4;3;1;Convencional
IMD_45776;Badajoz|N-630|635.4|640;2;1;Convencional
IMD_45777;Badajoz|N-630|640|640.1;0;0;Convencional
IMD_45778;Badajoz|N-630|640.1|647.4;1;1;Convencional
IMD_45779;Badajoz|N-630|652.89|653.2;0;0;Convencional
IMD_45780;Badajoz|N-630|653.2|657.2;4;1;Convencional
IMD_45781;Badajoz|N-630|657.2|659.5;0;0;Convencional
IMD_45782;Badajoz|N-630|659.5|664;0;0;Convencional
IMD_45783;Badajoz|N-630|664|665.3;1;1;Convencional
IMD_45784;Badajoz|N-630|665.3|666.2;0;0;Convencional
IMD_45785;Badajoz|N-630|666.2|670;0;0;Convencional
IMD_45786;Badajoz|N-630|670|675.4;1;1;Convencional
IMD_45787;Badajoz|N-630|675.4|677;0;0;Convencional
IMD_45788;Badajoz|N-630|677|677.5;0;0;Convencional
IMD_45789;Badajoz|N-630|677.5|681.5;0;0;Convencional
IMD_45790;Badajoz|N-630|681.5|684.2;0;0;Convencional
IMD_45791;Badajoz|N-630|684.2|685.6;0;0;Convencional
IMD_45792;Badajoz|N-630|685.6|687.925;1;1;Convencional
IMD_45793;Badajoz|N-630|687.925|689.5;0;0;Convencional
IMD_45794;Badajoz|N-630|698.72|701.6;0;0;Convencional
IMD_45795;Badajoz|N-630|701.6|702.1;0;0;Convencional
